,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
0,1.9081368602645175,3.0599218410768527,1.902462393408071,2.9305254016500193,0.9727901132375519,0.9511646081472575,0.9747781035422978,0.9531223005658216,0.6734748807622932,0.5964413589935992,0.6571290566600333,0.5983989250791353,84.97215832854121,150.928788536691,78.85704704416992,144.87841945288736,0.06729405948777242,0.060887303752761225,0.0671363680332268,0.06104465863618819,0.25941098567287474,0.2467535283491631,0.2591068660480204,0.24707217292966885,Parasitized
1,2.0702184720041834,3.2598508002234636,1.981949340644993,3.174471721055567,0.9732612258016988,0.95244462428987,0.9742813909782295,0.9543204381152397,0.7003002596322934,0.6423988043790135,0.702531833242727,0.6455541569762276,112.3448783359497,199.15238752505783,108.25189319754539,191.29685497387297,0.12316246003644357,0.11641069917958782,0.12414019227933812,0.1168016362154261,0.35094509547284397,0.34119012174971863,0.3523353406619014,0.34176254361094943,Parasitized
2,1.8873212400422263,3.0779710144927273,1.9451318944844194,2.978937198067618,0.9717529831679312,0.9495723958067713,0.9727542424140478,0.9507973986314249,0.7062571014575224,0.6251480808489578,0.6901378456654661,0.6256377628121333,90.34264324791219,159.62589371980548,87.28604316546803,155.74821256038564,0.06854576754478726,0.061679432425493126,0.06818669841105598,0.06171514621111271,0.2618124663662662,0.24835344254810146,0.26112582869386164,0.24842533327161445,Parasitized
3,1.9760101010101023,3.043028322440084,1.920396664412893,3.0536492374727557,0.9759375607562407,0.9577171607882572,0.9775517001672983,0.9592050921387549,0.6970134807264923,0.6403095750586301,0.6954606020660059,0.6356201755581673,91.37148268398282,159.92928467683356,85.311877394636,154.30137981118352,0.12661609890455294,0.11950319036508034,0.12730050827021672,0.11979925305220472,0.35583155973655983,0.34569233483703443,0.35679196777704614,0.34612028697001385,Parasitized
4,1.748917748917749,2.9358288770053425,1.8340950415253807,2.7240047534165113,0.9732485397785372,0.9495257523056704,0.9718933603107728,0.9532187677664388,0.7073592521169683,0.629770177737688,0.6942132145655389,0.6464911938008042,85.84208972845349,160.77639136462625,90.19607843137251,149.01297286591364,0.09810697559822171,0.09014443779736525,0.09746784548978521,0.09097517677915026,0.31322033075492034,0.3002406331550832,0.3121984072505579,0.3016209156858162,Parasitized
5,1.7893267651888334,2.8939732142857113,1.9485946745562113,2.9415922619047574,0.9766289453429849,0.9567549033147815,0.9732152370041347,0.9545625001848685,0.7048931196098458,0.643508598671954,0.699769353775509,0.6403071850806936,88.45796387520522,162.3527199074071,101.25283530571969,170.5835400132271,0.09355968457537575,0.08673268192669603,0.09269302891909688,0.08635223611652383,0.3058752761753976,0.29450412887885974,0.30445529872067734,0.2938575098862097,Parasitized
6,1.8442289646543624,2.758296576349508,1.7319883223855677,2.841367359798366,0.9734380070387537,0.956855150285146,0.9767288150520442,0.9555800514272274,0.7106999229370654,0.641752383897992,0.7049529048729881,0.6405870220282381,95.42362631633817,153.86321151018694,83.8516838702949,158.41047048939313,0.08126806954974558,0.07478920266274663,0.08202077279575173,0.07474968369384029,0.28507555059974116,0.27347614642368107,0.28639268984342414,0.2734038838309366,Parasitized
7,1.7983870967741922,3.1062224347733753,2.1230598669622966,3.1323662256230453,0.9751149157437448,0.9480819022470638,0.9677384632700138,0.9490482626995869,0.7028998841095555,0.6323761512867246,0.6943694543543482,0.6307842994519955,90.1689331646636,186.11328976034898,116.61149825783897,182.6491311971945,0.0832314459974726,0.0752454433331765,0.08137187082639204,0.07547658239726486,0.28849860657804327,0.2743090288947422,0.28525755174296796,0.2747300172847242,Parasitized
8,2.02076466710613,2.9637188208616707,1.7552666227781426,3.0180299762181235,0.9681198142968103,0.9482573956633549,0.9734730777507021,0.9480311673036202,0.7060166773339724,0.6461180228759095,0.7131713282996197,0.6433858425217209,107.08701384311136,172.31364415684928,89.22432521395648,173.06703169072475,0.08666719257965612,0.0802080572836326,0.08798034944828012,0.0801029008823894,0.2943929220950397,0.28321027044165015,0.2966148166364589,0.2830245587972701,Parasitized
9,2.041385997142276,3.2184705519580805,2.1491912852696538,3.368229006064354,0.9758196787341639,0.9578583204924858,0.9752808863016618,0.9552974119521235,0.6896218459422868,0.6172281891627326,0.6729493168286449,0.6183665733211889,99.02250459277404,171.52446294583297,101.1876116128373,181.94783636550576,0.10899537883036899,0.10168183690226427,0.10842762847409546,0.10142842429785577,0.330144481750595,0.3188758957686584,0.3292835077468889,0.3184782948614486,Parasitized
10,1.9774212715389181,3.1490025203981435,2.0552160258042633,3.255542739971816,0.9751357042852847,0.9554756624202362,0.9747037232323364,0.9551927182124927,0.6969165958422491,0.6252039234324102,0.6779118084622584,0.6145045698571505,104.65520753756043,185.82951001751476,106.48353280706236,187.01042334145023,0.08390912046411675,0.07736312620503563,0.08337660132923717,0.07718445860562193,0.28967071040082176,0.27814227691064086,0.2887500672367665,0.27782091103014894,Parasitized
11,2.119946899623159,3.71527777777778,2.4538204270645765,3.72278295376122,0.9724759198809307,0.9457544574199076,0.9668908465503737,0.9456362902034368,0.7192170600368373,0.652676977450628,0.7114630121548182,0.6580343462689344,123.41345495032559,242.24072636300917,148.2486922219366,242.76841787439653,0.14582317958582813,0.13587929083758082,0.14354924907809827,0.13601425602709807,0.38186801330541964,0.3686180826242533,0.37887893723206395,0.36880110632575125,Parasitized
12,1.9558163797600419,3.1175728920409798,2.0626825198164354,3.234620436038871,0.9686512848025701,0.9455355836798801,0.9680235244288684,0.9421637882703273,0.6948427090573195,0.6224481731674659,0.6845617161349373,0.6209389720702886,109.22790818987993,187.53196742842152,111.55798915310794,199.14173890202227,0.06400223789072265,0.057705040464012064,0.06378625670925384,0.057417222321923686,0.2529866357947049,0.24021873462328466,0.25255941223651485,0.23961891061000107,Parasitized
